,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,0.1630995273590088,0.8905515670776367,9.045669457918848e-07,0.24803291261196136,0.8761580586433411,-0.046023570001125336,0.29982224106788635,0.7471145391464233,-0.05778611823916435,0.28540298342704773,0.6186625361442566,-0.0658729076385498,0.22392982244491577,0.5567663311958313,-0.0720038115978241,0.30012261867523193,0.6358609199523926,-0.025932593271136284,0.3545226752758026,0.5139930248260498,-0.047979775816202164,0.38473570346832275,0.4372163414955139,-0.0610785037279129,0.40946662425994873,0.37119781970977783,-0.07059670239686966,0.2389429807662964,0.6051687598228455,-0.025448951870203018,0.24900385737419128,0.45019811391830444,-0.05868840590119362,0.2578442096710205,0.34890425205230713,-0.07944376021623611,0.25981616973876953,0.2602802515029907,-0.08798930048942566,0.1807175874710083,0.617408812046051,-0.02930016629397869,0.17690013349056244,0.5219865441322327,-0.09611622244119644,0.20263449847698212,0.622552216053009,-0.10580623149871826,0.2104530930519104,0.6965867280960083,-0.09083583205938339,0.12278610467910767,0.6580408811569214,-0.034626614302396774,0.14047026634216309,0.5927082300186157,-0.09835252910852432,0.1718650460243225,0.6636217832565308,-0.10209117829799652,0.18541313707828522,0.7245414853096008,-0.08874201029539108
1,0.15764322876930237,0.9348881244659424,7.784809099575796e-07,0.2452172487974167,0.9017233848571777,-0.034068360924720764,0.2972317039966583,0.7722339630126953,-0.04146965220570564,0.28717565536499023,0.6429266333580017,-0.04998420178890228,0.2269989550113678,0.5776217579841614,-0.05654680356383324,0.3007121980190277,0.644835352897644,-0.007967701181769371,0.35679879784584045,0.5221239328384399,-0.025430381298065186,0.3892366588115692,0.44467997550964355,-0.03685963153839111,0.41280099749565125,0.3787217438220978,-0.046296823769807816,0.24060490727424622,0.621427595615387,-0.012867704033851624,0.25017258524894714,0.4641823172569275,-0.04560775309801102,0.2583066523075104,0.36341550946235657,-0.06870216876268387,0.2577522099018097,0.2768819034099579,-0.08032794296741486,0.1839066445827484,0.6379086375236511,-0.021404189988970757,0.1779644936323166,0.5342472791671753,-0.08148393779993057,0.20462791621685028,0.6302170753479004,-0.09186238050460815,0.21450135111808777,0.7065601944923401,-0.08039113134145737,0.12774476408958435,0.6764010190963745,-0.03148553892970085,0.14518189430236816,0.6037140488624573,-0.08700589835643768,0.17397025227546692,0.6714717149734497,-0.09116373211145401,0.1866527795791626,0.7368804216384888,-0.08094813674688339
2,0.15907175838947296,0.9457334280014038,7.684565161980572e-07,0.2498813420534134,0.9109128713607788,-0.032333068549633026,0.3059939742088318,0.7720794677734375,-0.03479575738310814,0.29274049401283264,0.6427849531173706,-0.03955342620611191,0.2306276559829712,0.5855968594551086,-0.04154076799750328,0.30386340618133545,0.6430231332778931,0.008144982159137726,0.35983771085739136,0.5220891237258911,-0.005224358756095171,0.39061272144317627,0.44599419832229614,-0.013781988993287086,0.4117903709411621,0.38261157274246216,-0.021733036264777184,0.24407394230365753,0.6195328235626221,0.0012952567776665092,0.25554391741752625,0.4606413245201111,-0.02880549617111683,0.2636670172214508,0.36079832911491394,-0.05038691312074661,0.2628065049648285,0.27719131112098694,-0.060279492288827896,0.18627376854419708,0.6356030702590942,-0.010823037475347519,0.1875782310962677,0.5316593050956726,-0.0737883597612381,0.21325190365314484,0.6330565810203552,-0.08592861145734787,0.22179248929023743,0.7104848027229309,-0.07388575375080109,0.1291317343711853,0.6732918620109558,-0.024440202862024307,0.15093907713890076,0.6031889319419861,-0.08264342695474625,0.17881286144256592,0.6738482713699341,-0.08889597654342651,0.18939334154129028,0.7371402978897095,-0.07962051779031754
3,0.16151763498783112,0.94678795337677,7.277030817931518e-07,0.24933721125125885,0.9081518054008484,-0.03144416585564613,0.3049691915512085,0.7744587659835815,-0.03362013027071953,0.2908961772918701,0.6435365080833435,-0.03834095597267151,0.23019322752952576,0.5836538672447205,-0.04024685546755791,0.30331963300704956,0.6453673243522644,0.008121260441839695,0.36099982261657715,0.5219082236289978,-0.00534198060631752,0.3904808759689331,0.445046067237854,-0.013726083561778069,0.41066473722457886,0.37923020124435425,-0.0215495266020298,0.24330410361289978,0.6206017136573792,0.0017493400955572724,0.2558727264404297,0.4604030251502991,-0.029098277911543846,0.2632940113544464,0.3605578541755676,-0.0508415661752224,0.2624416649341583,0.2776617109775543,-0.06089120730757713,0.1857488602399826,0.6361608505249023,-0.00961539801210165,0.18808427453041077,0.5341558456420898,-0.07080183178186417,0.21246322989463806,0.6353546977043152,-0.08164774626493454,0.22081321477890015,0.7122412323951721,-0.06939996778964996,0.13004113733768463,0.6728575229644775,-0.022533398121595383,0.15096595883369446,0.606127142906189,-0.07762760668992996,0.17687207460403442,0.6746991872787476,-0.08254435658454895,0.18768633902072906,0.7348061203956604,-0.07292767614126205
4,0.16396105289459229,0.947022557258606,7.581829777336679e-07,0.2535504996776581,0.9082901477813721,-0.03273891285061836,0.3072754740715027,0.7711502313613892,-0.03541494160890579,0.29195770621299744,0.6414646506309509,-0.040592633187770844,0.23042750358581543,0.5810397863388062,-0.04289644584059715,0.30722612142562866,0.6449134945869446,0.009448118507862091,0.36298036575317383,0.5205914378166199,-0.003793454496189952,0.3926093280315399,0.44384801387786865,-0.012148805893957615,0.4131971597671509,0.37893179059028625,-0.019945280626416206,0.24677175283432007,0.622798502445221,0.0030819480307400227,0.25876307487487793,0.46159735321998596,-0.02704269252717495,0.26661092042922974,0.3630649149417877,-0.04777389019727707,0.2653922438621521,0.28045493364334106,-0.05715646222233772,0.188135027885437,0.6390173435211182,-0.008880025707185268,0.19087757170200348,0.5326441526412964,-0.07221533358097076,0.21484394371509552,0.6359511613845825,-0.08323648571968079,0.22166725993156433,0.7134639620780945,-0.07042358815670013,0.13080225884914398,0.6750237941741943,-0.02242974378168583,0.15377847850322723,0.6046072244644165,-0.08090981096029282,0.18061746656894684,0.675823450088501,-0.08672931045293808,0.19023096561431885,0.7385692596435547,-0.07717777043581009
5,0.16557347774505615,0.9479769468307495,7.696035595472495e-07,0.2561798393726349,0.9104541540145874,-0.032469917088747025,0.30908438563346863,0.7726709246635437,-0.03429758921265602,0.2923886179924011,0.6441730856895447,-0.038640450686216354,0.2317708283662796,0.5834543704986572,-0.04016049951314926,0.308641254901886,0.6469077467918396,0.010690741240978241,0.3657696843147278,0.5243715047836304,-0.0019251578487455845,0.3956539034843445,0.44701290130615234,-0.009888731874525547,0.4160813093185425,0.38219717144966125,-0.017364688217639923,0.24843421578407288,0.6255749464035034,0.004501000978052616,0.2605381906032562,0.4646141529083252,-0.025522790849208832,0.268652081489563,0.3645870089530945,-0.04643801599740982,0.26769763231277466,0.2819662094116211,-0.055911000818014145,0.18958069384098053,0.6415606141090393,-0.007394453976303339,0.19330614805221558,0.5373291373252869,-0.07076182961463928,0.21761973202228546,0.6393174529075623,-0.08273637294769287,0.22460655868053436,0.7160054445266724,-0.0705690011382103,0.13186725974082947,0.6753398776054382,-0.020851578563451767,0.15619879961013794,0.6072289347648621,-0.0793331190943718,0.18279892206192017,0.6784645915031433,-0.08607317507266998,0.192140594124794,0.7396612167358398,-0.07731833308935165
6,0.16592425107955933,0.9546943306922913,7.651185569557128e-07,0.2552548944950104,0.915202260017395,-0.03256405144929886,0.3107021152973175,0.7837581634521484,-0.036967933177948,0.29647284746170044,0.6556145548820496,-0.043845634907484055,0.23520350456237793,0.5926811099052429,-0.047957632690668106,0.3120342791080475,0.6527500152587891,0.006701302248984575,0.3697107434272766,0.5278807282447815,-0.0076394169591367245,0.4001486897468567,0.45130249857902527,-0.016857651993632317,0.42093944549560547,0.3857419490814209,-0.025122368708252907,0.251988023519516,0.6301678419113159,0.000241266141529195,0.2638191282749176,0.46853601932525635,-0.03239756077528,0.2709164023399353,0.36752620339393616,-0.05535434931516647,0.2689564824104309,0.2833717465400696,-0.06622442603111267,0.193113774061203,0.6459946036338806,-0.01124586071819067,0.1960706114768982,0.5411202907562256,-0.07419608533382416,0.22195155918598175,0.6434810757637024,-0.08519924432039261,0.23050010204315186,0.7201022505760193,-0.0728222206234932,0.13439132273197174,0.6814339756965637,-0.0242683757096529,0.15878456830978394,0.6108931303024292,-0.0812133178114891,0.18648295104503632,0.6816834807395935,-0.08613380789756775,0.19697631895542145,0.7431545853614807,-0.07628659904003143
7,0.1685466468334198,0.9536581635475159,7.348587587330258e-07,0.2589010000228882,0.9153832793235779,-0.030428489670157433,0.3138993978500366,0.7801453471183777,-0.03287459537386894,0.29587680101394653,0.6530382037162781,-0.03838591277599335,0.23603762686252594,0.5919519662857056,-0.04125259816646576,0.311931312084198,0.650913655757904,0.009164721705019474,0.36958688497543335,0.5294619798660278,-0.0035090649034827948,0.39936429262161255,0.45239466428756714,-0.011044975370168686,0.4193299412727356,0.38780561089515686,-0.018291618674993515,0.2515636086463928,0.6289663910865784,0.0014397663762792945,0.26376381516456604,0.4681673049926758,-0.028023915365338326,0.27107998728752136,0.36805230379104614,-0.04817304015159607,0.268875390291214,0.28461554646492004,-0.05723262578248978,0.19326092302799225,0.6452385783195496,-0.01149579044431448,0.1972925364971161,0.5402725338935852,-0.07311258465051651,0.22293761372566223,0.6428378820419312,-0.08318082243204117,0.23037239909172058,0.7198730111122131,-0.07024695724248886,0.13606077432632446,0.6819408535957336,-0.02589683048427105,0.15944689512252808,0.6118386387825012,-0.08232713490724564,0.18699392676353455,0.6829357147216797,-0.08714073896408081,0.19708740711212158,0.7455217838287354,-0.07721614837646484
8,0.16807690262794495,0.9536857604980469,7.539857733718236e-07,0.2582615613937378,0.9168201684951782,-0.03231193497776985,0.31382209062576294,0.7825725078582764,-0.03571159392595291,0.29614752531051636,0.6550488471984863,-0.04186283424496651,0.23556022346019745,0.5945065021514893,-0.04532715305685997,0.31182801723480225,0.6506199240684509,0.007206991780549288,0.3690713942050934,0.5292765498161316,-0.006871804594993591,0.3987351655960083,0.45269840955734253,-0.015458730049431324,0.4191664457321167,0.38815632462501526,-0.023340750485658646,0.2508823275566101,0.6286781430244446,0.00015260295185726136,0.2620527446269989,0.4679145812988281,-0.031171103939414024,0.26896724104881287,0.3670103847980499,-0.05253670737147331,0.2670234739780426,0.2842439115047455,-0.06218351423740387,0.19277460873126984,0.6456856727600098,-0.012226429767906666,0.19504310190677643,0.5428072214126587,-0.07534622400999069,0.22036153078079224,0.6456947922706604,-0.08613143861293793,0.22882482409477234,0.7232572436332703,-0.07333438843488693,0.13606464862823486,0.6831435561180115,-0.026211485266685486,0.15752184391021729,0.6162554025650024,-0.0835169181227684,0.18446685373783112,0.687115490436554,-0.08891398459672928,0.19524213671684265,0.7483559846878052,-0.0792536735534668
9,0.16724346578121185,0.9595232605934143,7.528994956373936e-07,0.256366103887558,0.9207724332809448,-0.03216409310698509,0.31160807609558105,0.7871454954147339,-0.03628753125667572,0.29603180289268494,0.6589829325675964,-0.04317900165915489,0.23495231568813324,0.5997272729873657,-0.04761582240462303,0.30912071466445923,0.653901994228363,0.004969696514308453,0.3668660819530487,0.5324594974517822,-0.010677510872483253,0.3966640830039978,0.4557940363883972,-0.02062137797474861,0.4172288775444031,0.39082545042037964,-0.029274238273501396,0.24846690893173218,0.6319360733032227,-0.0020276824943721294,0.25894033908843994,0.47168099880218506,-0.03486227989196777,0.26651012897491455,0.3701513707637787,-0.05761435255408287,0.26557403802871704,0.2868436276912689,-0.06835614889860153,0.19041094183921814,0.6490865349769592,-0.014118724502623081,0.19135460257530212,0.5474166870117188,-0.07755044847726822,0.21772500872612,0.6481250524520874,-0.08976168185472488,0.22746248543262482,0.7262486815452576,-0.07819268107414246,0.13382023572921753,0.6862977147102356,-0.027729390189051628,0.15453913807868958,0.6207162737846375,-0.08446898311376572,0.18163660168647766,0.6890860795974731,-0.09054699540138245,0.19349536299705505,0.748831033706665,-0.08170844614505768
